trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
748,False,"{'a': 0.2, 'e': 0.0040558944033110235}",20,7,22.405113845233153,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.2, 'e': 0.0040153354592779135}",30,19,20.667048324367798,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
750,False,"{'a': 0.2, 'e': 0.0039751821046851345}",30,16,4.800484184856262,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
751,False,"{'a': 0.2, 'e': 0.003935430283638283}",20,12,14.861513960248752,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
752,False,"{'a': 0.2, 'e': 0.0038960759808019003}",20,3,27.63882869354886,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.2, 'e': 0.003857115220993881}",25,7,9.544624668952197,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
754,False,"{'a': 0.2, 'e': 0.003818544068783942}",25,17,13.835236211767109,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
755,False,"{'a': 0.2, 'e': 0.0037803586280961026}",20,9,21.524618810105462,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
756,False,"{'a': 0.2, 'e': 0.0037425550418151415}",20,10,19.49126421925783,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
757,False,"{'a': 0.2, 'e': 0.00370512949139699}",20,2,32.09954804710906,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.2, 'e': 0.0036680781964830204}",25,15,20.637042734092137,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
759,False,"{'a': 0.2, 'e': 0.00363139741451819}",25,7,35.16151432422529,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
760,False,"{'a': 0.2, 'e': 0.003595083440373008}",20,5,9.23052869540037,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
761,False,"{'a': 0.2, 'e': 0.003559132605969278}",20,9,22.43740390466732,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
762,False,"{'a': 0.2, 'e': 0.003523541279909585}",25,15,19.25213667074463,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
763,False,"{'a': 0.2, 'e': 0.003488305867110489}",25,3,33.5062542455773,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.2, 'e': 0.0034534228084393843}",20,8,17.98927150079502,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.2, 'e': 0.0034188885803549903}",20,13,11.970213055149154,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.2, 'e': 0.0033846996945514404}",30,17,22.93276046978856,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.2, 'e': 0.003350852697605926}",20,12,17.182041284315,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.2, 'e': 0.0033173441706298664}",30,14,34.62786223570625,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
769,False,"{'a': 0.2, 'e': 0.0032841707289235677}",20,4,24.138740140000642,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.2, 'e': 0.0032513290216343318}",30,17,25.82219340094294,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.2, 'e': 0.0032188157314179885}",20,7,23.235660104232757,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.2, 'e': 0.003186627574103809}",20,6,25.053090274568902,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.2, 'e': 0.0031547612983627705}",25,0,37.31992990477503,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
774,False,"{'a': 0.2, 'e': 0.003123213685379143}",25,11,27.273582903101207,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.2, 'e': 0.0030919815485253516}",25,14,23.302973103320237,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
776,False,"{'a': 0.2, 'e': 0.003061061733040098}",20,6,22.307611266155853,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
777,False,"{'a': 0.2, 'e': 0.003030451115709697}",20,11,13.317373998226309,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
778,False,"{'a': 0.2, 'e': 0.0030001466045526}",25,7,31.905715975936282,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
779,False,"{'a': 0.2, 'e': 0.002970145138507074}",20,0,-8.275358722952266,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
780,False,"{'a': 0.2, 'e': 0.002940443687122003}",20,0,29.052069921258575,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
781,False,"{'a': 0.2, 'e': 0.002911039250250783}",25,7,33.544884813164735,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
782,False,"{'a': 0.2, 'e': 0.0028819288577482754}",20,3,29.428660079478227,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
783,False,"{'a': 0.2, 'e': 0.0028531095691707925}",25,8,39.911962988722884,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
784,False,"{'a': 0.2, 'e': 0.0028245784734790844}",30,17,1.7919577226207493,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
785,False,"{'a': 0.2, 'e': 0.0027963326887442937}",20,8,22.38438643512309,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
786,False,"{'a': 0.2, 'e': 0.0027683693618568506}",25,8,29.093866988511877,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.2, 'e': 0.002740685668238282}",20,2,29.74338092435504,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
788,False,"{'a': 0.2, 'e': 0.0027132788115558993}",20,13,16.129485439942982,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
789,False,"{'a': 0.2, 'e': 0.0026861460234403403}",25,14,21.52412688856286,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
790,False,"{'a': 0.2, 'e': 0.002659284563205937}",25,12,23.530882494089976,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 0.2, 'e': 0.0026326917175738774}",20,8,20.780385040007598,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
792,False,"{'a': 0.2, 'e': 0.0026063648003981387}",20,0,39.28151710083629,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.2, 'e': 0.0025803011523941573}",25,13,21.911607858738456,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
794,False,"{'a': 0.2, 'e': 0.0025544981408702158}",20,5,24.347782884175313,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.2, 'e': 0.0025289531594615135}",20,6,24.196361912894055,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.2, 'e': 0.0025036636278668984}",25,13,21.269818060092046,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
797,False,"{'a': 0.2, 'e': 0.0024786269915882293}",20,3,23.55201796219106,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.2, 'e': 0.002453840721672347}",20,15,10.449064680384485,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.2, 'e': 0.0024293023144556234}",25,16,17.950299451283,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
800,False,"{'a': 0.2, 'e': 0.002405009291311067}",25,16,21.36542907074105,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.2, 'e': 0.0023809591983979563}",30,18,22.31698044629408,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 0.2, 'e': 0.0023571496064139765}",20,6,26.307709777885332,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.2, 'e': 0.0023335781103498367}",25,19,11.14580120896758,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.2, 'e': 0.002310242329246338}",20,12,16.905310769383284,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.2, 'e': 0.002287139905953875}",20,13,13.698424348184677,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.2, 'e': 0.0022642685068943362}",25,11,23.04993765301199,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.2, 'e': 0.002241625821825393}",25,20,8.397136150422533,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
808,False,"{'a': 0.2, 'e': 0.002219209563607139}",20,3,33.36739789151446,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.2, 'e': 0.0021970174679710676}",30,11,32.21833410315844,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.2, 'e': 0.0021750472932913567}",25,9,28.01266253285662,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
811,False,"{'a': 0.2, 'e': 0.0021532968203584434}",35,15,29.44947078850435,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
812,False,"{'a': 0.2, 'e': 0.002131763852154859}",20,9,19.863923135586447,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.2, 'e': 0.0021104462136333105}",25,16,17.477154856863983,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.2, 'e': 0.0020893417514969773}",20,6,25.306698344520314,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.2, 'e': 0.0020684483339820075}",35,24,21.38438332837595,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.2, 'e': 0.0020477638506421875}",20,9,21.90615227532034,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.2, 'e': 0.0020272862121357657}",25,8,31.923687731063502,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.2, 'e': 0.002007013350014408}",20,0,29.59489966132982,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.2, 'e': 0.0019869432165142637}",25,10,28.907312780466093,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.2, 'e': 0.001967073784349121}",25,5,30.161501761012666,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.2, 'e': 0.0019474030465056298}",25,11,24.145296177626726,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
822,False,"{'a': 0.2, 'e': 0.0019279290160405735}",30,11,33.87283666393325,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.2, 'e': 0.0019086497258801677}",20,3,28.665809965873084,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.2, 'e': 0.0018895632286213661}",25,0,36.436141456552306,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
825,False,"{'a': 0.2, 'e': 0.0018706675963351524}",20,12,16.08568934447554,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.2, 'e': 0.0018519609203718008}",30,10,31.87810046659091,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.2, 'e': 0.0018334413111680827}",30,15,26.302274729803354,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.2, 'e': 0.001815106898056402}",25,20,8.808013068420383,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.2, 'e': 0.001796955829075838}",25,11,23.827817545318716,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.2, 'e': 0.0017789862707850797}",20,13,12.301348084562946,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.2, 'e': 0.001761196408077229}",20,11,13.800743539552583,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.2, 'e': 0.0017435844439964566}",30,18,19.5456268877094,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.2, 'e': 0.001726148599556492}",20,15,10.148683050619612,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.2, 'e': 0.001708887113560927}",20,12,12.765858857562737,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.2, 'e': 0.0016917982424253177}",20,15,6.865920289011652,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.2, 'e': 0.0016748802600010644}",20,7,20.368991393822423,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.2, 'e': 0.0016581314574010539}",20,6,25.40418026381974,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
838,False,"{'a': 0.2, 'e': 0.0016415501428270432}",25,8,33.04043131429879,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.2, 'e': 0.0016251346413987727}",20,11,15.619732094198335,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.2, 'e': 0.001608883294984785}",20,10,20.715622541600382,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.2, 'e': 0.0015927944620349372}",20,10,16.569533627789696,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.2, 'e': 0.0015768665174145879}",20,9,18.13171680165444,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.2, 'e': 0.001561097852240442}",20,10,20.966739456875832,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.2, 'e': 0.0015454868737180376}",25,8,25.787497946293758,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.2, 'e': 0.0015300320049808573}",20,1,25.312149601844254,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
846,False,"{'a': 0.2, 'e': 0.0015147316849310488}",30,24,11.50875586310472,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.2, 'e': 0.0014995843680817383}",20,8,22.95766293444629,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.2, 'e': 0.001484588524400921}",30,13,33.58582528351883,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.2, 'e': 0.0014697426391569117}",20,12,-6.026380557441172,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
850,False,"{'a': 0.2, 'e': 0.0014550452127653425}",20,8,19.248448620670537,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.2, 'e': 0.0014404947606376892}",25,14,23.674691912133092,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.2, 'e': 0.0014260898130313124}",30,11,37.434094247193094,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.2, 'e': 0.0014118289149009993}",25,12,23.234760616718955,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.2, 'e': 0.0013977106257519892}",25,8,34.43800355268906,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.2, 'e': 0.0013837335194944694}",20,13,14.390924311015365,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,False,"{'a': 0.2, 'e': 0.0013698961842995246}",20,10,20.764407371503527,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.2, 'e': 0.0013561972224565293}",30,15,29.744386208873596,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.2, 'e': 0.001342635250231964}",25,13,21.772295568234462,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.2, 'e': 0.0013292088977296444}",30,12,30.339058070195485,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.2, 'e': 0.001315916808752348}",25,11,24.820091383494344,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.2, 'e': 0.0013027576406648245}",25,2,38.58416517747775,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.2, 'e': 0.0012897300642581763}",20,9,15.913767239154868,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.2, 'e': 0.0012768327636155945}",20,13,13.51616506128477,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.2, 'e': 0.0012640644359794386}",25,6,37.02511411472118,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.2, 'e': 0.0012514237916196442}",20,12,11.492239500307337,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
866,False,"{'a': 0.2, 'e': 0.0012389095537034477}",30,20,20.625927930276998,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.2, 'e': 0.0012265204581664133}",25,14,22.03464095335076,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.2, 'e': 0.0012142552535847491}",30,11,35.795675307466276,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.2, 'e': 0.0012021127010489016}",30,17,20.67298892272724,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
870,False,"{'a': 0.2, 'e': 0.0011900915740384126}",25,10,28.96099300608807,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.2, 'e': 0.0011781906582980285}",20,11,18.318654241295867,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.2, 'e': 0.0011664087517150481}",20,0,33.42914440603298,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
873,False,"{'a': 0.2, 'e': 0.0011547446641978977}",30,13,28.409673991580238,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.2, 'e': 0.0011431972175559187}",20,2,30.072925254123227,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.2, 'e': 0.0011317652453803595}",20,8,21.39425309769412,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.2, 'e': 0.0011204475929265558}",30,12,34.56261703210425,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.2, 'e': 0.0011092431169972903}",20,10,18.150720582141325,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.2, 'e': 0.0010981506858273175}",35,21,26.97505937247801,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.2, 'e': 0.0010871691789690443}",20,12,-27.266518241446157,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
880,False,"{'a': 0.2, 'e': 0.0010762974871793539}",25,18,16.908637551028782,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.2, 'e': 0.0010655345123075602}",30,13,29.928536363675395,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.2, 'e': 0.0010548791671844847}",20,9,19.53599534384039,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.2, 'e': 0.0010443303755126399}",25,12,21.55526262855198,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.2, 'e': 0.0010338870717575134}",30,8,36.48339510644522,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,False,"{'a': 0.2, 'e': 0.0010235482010399382}",25,12,21.83087554422726,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.2, 'e': 0.0010133127190295388}",25,20,9.845688011481858,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.2, 'e': 0.0010031795918392433}",25,17,15.08444548425576,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.2, 'e': 0.000993147795920851}",20,15,10.192091512003515,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
889,False,"{'a': 0.2, 'e': 0.0009832163179616423}",25,9,32.97868852692427,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.2, 'e': 0.0009733841547820259}",20,12,14.730731825856495,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.2, 'e': 0.0009636503132342056}",30,13,36.13326678646587,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.2, 'e': 0.0009540138101018636}",20,8,23.281953908443707,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.2, 'e': 0.000944473672000845}",25,8,35.011869792970764,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.2, 'e': 0.0009350289352808365}",20,9,20.576493837337473,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.2, 'e': 0.0009256786459280281}",20,9,17.34630398072836,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.2, 'e': 0.0009164218594687477}",20,0,33.169605841470826,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
897,False,"{'a': 0.2, 'e': 0.0009072576408740603}",25,12,22.007925734757748,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.2, 'e': 0.0008981850644653197}",20,6,27.847804344729667,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.2, 'e': 0.0008892032138206666}",35,19,28.226899987513164,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
900,False,"{'a': 0.2, 'e': 0.0008803111816824599}",30,8,37.653550530700116,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.2, 'e': 0.0008715080698656353}",30,6,41.49165912259567,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.2, 'e': 0.0008627929891669789}",25,15,17.99296128967225,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.2, 'e': 0.0008541650592753091}",20,0,28.417575588641284,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
904,False,"{'a': 0.2, 'e': 0.000845623408682556}",25,15,20.885915727964306,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.2, 'e': 0.0008371671745957304}",25,17,16.574796378191202,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
906,False,"{'a': 0.2, 'e': 0.0008287955028497731}",25,17,13.892890344881504,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.2, 'e': 0.0008205075478212754}",20,10,20.2208251958252,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
908,False,"{'a': 0.2, 'e': 0.0008123024723430627}",35,5,46.04265173147538,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.2, 'e': 0.000804179447619632}",30,8,38.80578804557103,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.2, 'e': 0.0007961376531434358}",20,12,18.31870477954094,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0.0, 'e': 0.0}",20,12,17.33483246483176,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",25,12,23.125471682788756,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.0, 'e': 0.0}",25,3,36.46236984961765,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.0, 'e': 0.0}",30,8,40.131453275111234,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.0, 'e': 0.0}",25,10,25.867351387126583,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0.0, 'e': 0.0}",25,10,25.32655546133586,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0.0, 'e': 0.0}",20,8,20.233517992161836,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.0, 'e': 0.0}",25,11,24.446545036013617,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0.0, 'e': 0.0}",20,12,12.892544998976174,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0.0, 'e': 0.0}",25,11,26.373951936173214,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
