trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
184,False,"{'a': 0.002, 'e': 0.6935028012097558}",25,0,-130.565951155171,"{0: 16, 1: 0, 2: 5, 3: 3, 4: 1}",0
185,False,"{'a': 0.002, 'e': 0.6921171816887304}",20,3,-8.681480393314242,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
186,False,"{'a': 0.002, 'e': 0.6907343306373547}",20,0,-32.78350227066022,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",1
187,False,"{'a': 0.002, 'e': 0.6893542425242224}",25,1,-102.76340877518517,"{0: 16, 1: 0, 2: 6, 3: 1, 4: 1}",1
188,False,"{'a': 0.002, 'e': 0.6879769118289795}",25,0,-83.38820214018023,"{0: 19, 1: 1, 2: 2, 3: 2, 4: 1}",0
189,False,"{'a': 0.002, 'e': 0.686602333042301}",20,2,-61.994135435587594,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
190,False,"{'a': 0.002, 'e': 0.6852305006658703}",30,10,-56.09798206354076,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",1
191,False,"{'a': 0.002, 'e': 0.6838614092123558}",20,2,6.807983008051988,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
192,False,"{'a': 0.002, 'e': 0.6824950532053901}",30,0,-70.38152486627388,"{0: 23, 1: 2, 2: 3, 3: 1, 4: 1}",0
193,False,"{'a': 0.002, 'e': 0.6811314271795471}",20,12,2.8420468106913686,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
194,False,"{'a': 0.002, 'e': 0.679770525680321}",20,5,-125.43455734308702,"{0: 8, 1: 0, 2: 4, 3: 1, 4: 2}",1
195,False,"{'a': 0.002, 'e': 0.678412343264104}",30,0,-36.29707940086887,"{0: 22, 1: 2, 2: 6, 3: 0, 4: 0}",0
196,False,"{'a': 0.002, 'e': 0.6770568744981647}",25,5,-75.929455991284,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",1
197,False,"{'a': 0.002, 'e': 0.675704113960626}",20,1,-54.656467735867494,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 2}",1
198,False,"{'a': 0.002, 'e': 0.6743540562404442}",25,0,-23.429750144758884,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
199,False,"{'a': 0.002, 'e': 0.6730066959373864}",35,3,-86.02340434991503,"{0: 25, 1: 1, 2: 2, 3: 3, 4: 1}",1
200,False,"{'a': 0.002, 'e': 0.6716620276620098}",25,0,14.944955210477838,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
201,False,"{'a': 0.002, 'e': 0.6703200460356393}",20,0,-8.095905840084619,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
202,False,"{'a': 0.002, 'e': 0.6689807456903467}",20,12,-33.41464908397811,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
203,False,"{'a': 0.002, 'e': 0.6676441212689289}",20,11,7.505192950947146,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.002, 'e': 0.6663101674248864}",35,0,-72.83387033923734,"{0: 27, 1: 1, 2: 5, 3: 1, 4: 1}",0
205,False,"{'a': 0.002, 'e': 0.6649788788224019}",20,0,0.2667370282770085,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
206,False,"{'a': 0.002, 'e': 0.6636502501363194}",20,1,-53.566093020184596,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 1}",1
207,False,"{'a': 0.002, 'e': 0.6623242760521222}",30,0,-66.21033284587445,"{0: 22, 1: 3, 2: 4, 3: 0, 4: 1}",0
208,False,"{'a': 0.002, 'e': 0.6610009512659124}",30,0,-77.05236822723977,"{0: 22, 1: 0, 2: 5, 3: 3, 4: 0}",0
209,False,"{'a': 0.002, 'e': 0.659680270484389}",25,0,-63.04833642049735,"{0: 19, 1: 4, 2: 0, 3: 1, 4: 1}",0
210,False,"{'a': 0.002, 'e': 0.6583622284248272}",20,0,-67.8352524527177,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
211,False,"{'a': 0.002, 'e': 0.6570468198150567}",20,0,2.57499926404833,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
212,False,"{'a': 0.002, 'e': 0.6557340393934418}",20,0,-57.177104554368285,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
213,False,"{'a': 0.002, 'e': 0.6544238819088586}",20,7,-46.92108448386637,"{0: 7, 1: 2, 2: 3, 3: 1, 4: 0}",1
214,False,"{'a': 0.002, 'e': 0.6531163421206756}",30,17,-49.97129346161117,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 1}",1
215,False,"{'a': 0.002, 'e': 0.651811414798732}",30,12,-40.13702133547947,"{0: 13, 1: 4, 2: 0, 3: 0, 4: 1}",1
216,False,"{'a': 0.002, 'e': 0.6505090947233165}",30,0,-77.42738117303617,"{0: 26, 1: 0, 2: 1, 3: 1, 4: 2}",0
217,False,"{'a': 0.002, 'e': 0.6492093766851474}",20,0,-132.21574569012006,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
218,False,"{'a': 0.002, 'e': 0.6479122554853506}",25,0,-73.53156870713252,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
219,False,"{'a': 0.002, 'e': 0.6466177259354396}",20,4,-51.60178533947244,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
220,False,"{'a': 0.002, 'e': 0.6453257828572946}",30,0,-190.5967404526723,"{0: 17, 1: 1, 2: 8, 3: 2, 4: 2}",0
221,False,"{'a': 0.002, 'e': 0.6440364210831414}",30,20,-6.1475240855233215,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
222,False,"{'a': 0.002, 'e': 0.6427496354555312}",25,18,7.348177468209327,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.002, 'e': 0.6414654208273198}",30,0,-148.57954614227089,"{0: 20, 1: 1, 2: 5, 3: 2, 4: 2}",1
224,False,"{'a': 0.002, 'e': 0.6401837720616471}",25,0,-32.94814395481268,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
225,False,"{'a': 0.002, 'e': 0.6389046840319162}",25,4,-28.29815475439984,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 1}",1
226,False,"{'a': 0.002, 'e': 0.6376281516217733}",25,13,-23.70725189585931,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
227,False,"{'a': 0.002, 'e': 0.6363541697250871}",20,0,-77.32469059862345,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
228,False,"{'a': 0.002, 'e': 0.6350827332459281}",25,0,-69.10867607794268,"{0: 20, 1: 3, 2: 0, 3: 0, 4: 2}",0
229,False,"{'a': 0.002, 'e': 0.633813837098549}",20,9,-8.45244878689115,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
230,False,"{'a': 0.002, 'e': 0.6325474762073634}",25,0,-50.75001884404468,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
231,False,"{'a': 0.002, 'e': 0.631283645506926}",25,0,-33.999168469043695,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
232,False,"{'a': 0.002, 'e': 0.6300223399419123}",20,0,-91.91667992765925,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
233,False,"{'a': 0.002, 'e': 0.6287635544670984}",25,0,-95.44929617384426,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
234,False,"{'a': 0.002, 'e': 0.6275072840473407}",30,18,13.331006467831964,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.002, 'e': 0.6262535236575559}",20,0,-45.47504782538413,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
236,False,"{'a': 0.002, 'e': 0.6250022682827008}",20,0,-20.30949776141777,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
237,False,"{'a': 0.002, 'e': 0.623753512917752}",20,0,-71.91601792348432,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
238,False,"{'a': 0.002, 'e': 0.6225072525676867}",25,9,-98.2848236363804,"{0: 9, 1: 1, 2: 3, 3: 2, 4: 1}",1
239,False,"{'a': 0.002, 'e': 0.6212634822474616}",25,0,-107.36105663498576,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
240,False,"{'a': 0.002, 'e': 0.6200221969819939}",20,0,-17.405737687932003,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
241,False,"{'a': 0.002, 'e': 0.6187833918061408}",20,0,-102.69012106148566,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
242,False,"{'a': 0.002, 'e': 0.61754706176468}",20,0,-91.84949878445629,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
243,False,"{'a': 0.002, 'e': 0.6163132019122897}",20,0,-11.785284732590945,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
244,False,"{'a': 0.002, 'e': 0.6150818073135287}",20,0,-63.58664335872019,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
245,False,"{'a': 0.002, 'e': 0.6138528730428171}",20,0,-97.58617036070952,"{0: 13, 1: 2, 2: 2, 3: 2, 4: 1}",0
246,False,"{'a': 0.002, 'e': 0.6126263941844161}",25,13,-16.22777754143148,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
247,False,"{'a': 0.002, 'e': 0.6114023658324087}",20,0,-70.62524467002926,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
248,False,"{'a': 0.002, 'e': 0.6101807830906798}",20,0,-38.85171563339091,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
249,False,"{'a': 0.002, 'e': 0.6089616410728969}",25,12,-4.707306887652637,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1
250,False,"{'a': 0.002, 'e': 0.6077449349024902}",20,2,-28.05847799153667,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
251,False,"{'a': 0.002, 'e': 0.6065306597126334}",30,5,-42.830544015344124,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",1
252,False,"{'a': 0.002, 'e': 0.6053188106462243}",20,0,-111.81739430291415,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
253,False,"{'a': 0.002, 'e': 0.6041093828558647}",20,0,-53.86159641211021,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
254,False,"{'a': 0.002, 'e': 0.6029023715038421}",20,0,-56.56740819481067,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
255,False,"{'a': 0.002, 'e': 0.6016977717621094}",20,3,-20.580430315689245,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 0}",1
256,False,"{'a': 0.002, 'e': 0.6004955788122659}",25,19,6.174545724407456,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.002, 'e': 0.5992957878455384}",20,9,-0.2088824445922155,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
258,False,"{'a': 0.002, 'e': 0.5980983940627613}",25,0,-198.11854926485958,"{0: 15, 1: 1, 2: 3, 3: 3, 4: 3}",0
259,False,"{'a': 0.002, 'e': 0.596903392674358}",20,13,-1.4634962005095693,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
260,False,"{'a': 0.002, 'e': 0.5957107789003212}",35,0,-93.18166281783701,"{0: 26, 1: 1, 2: 6, 3: 1, 4: 1}",0
261,False,"{'a': 0.002, 'e': 0.5945205479701944}",20,8,-110.01104843899516,"{0: 6, 1: 0, 2: 4, 3: 0, 4: 2}",1
262,False,"{'a': 0.002, 'e': 0.593332695123052}",30,12,7.594548499407345,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
263,False,"{'a': 0.002, 'e': 0.5921472156074813}",30,0,-96.35101149571686,"{0: 21, 1: 1, 2: 6, 3: 1, 4: 1}",0
264,False,"{'a': 0.002, 'e': 0.5909641046815625}",25,3,16.349656958812066,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
265,False,"{'a': 0.002, 'e': 0.5897833576128504}",25,0,-105.7354102155178,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 2}",0
266,False,"{'a': 0.002, 'e': 0.5886049696783552}",25,11,-10.966448937007739,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
267,False,"{'a': 0.002, 'e': 0.5874289361645234}",20,0,-91.75118918302756,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
268,False,"{'a': 0.002, 'e': 0.5862552523672196}",25,0,-39.409801196324516,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
269,False,"{'a': 0.002, 'e': 0.5850839135917069}",25,13,-15.033633750795522,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
270,False,"{'a': 0.002, 'e': 0.5839149151526287}",20,0,-69.47310182408835,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
271,False,"{'a': 0.002, 'e': 0.5827482523739896}",25,13,5.548919243377714,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
272,False,"{'a': 0.002, 'e': 0.5815839205891371}",20,6,7.007075175827385,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
273,False,"{'a': 0.002, 'e': 0.5804219151407424}",20,0,-68.32668599990797,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
274,False,"{'a': 0.002, 'e': 0.579262231380782}",30,0,-88.4585416488022,"{0: 23, 1: 0, 2: 4, 3: 2, 4: 1}",0
275,False,"{'a': 0.002, 'e': 0.5781048646705196}",20,0,-34.056666288970064,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
276,False,"{'a': 0.002, 'e': 0.5769498103804866}",25,0,-33.344079865031276,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
277,False,"{'a': 0.002, 'e': 0.5757970638904645}",30,16,22.88102832111435,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.002, 'e': 0.5746466205894657}",20,9,-26.117095281430093,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 0}",1
279,False,"{'a': 0.002, 'e': 0.5734984758757153}",20,0,-77.74810114911612,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
280,False,"{'a': 0.002, 'e': 0.5723526251566332}",25,0,-43.426757687660384,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
281,False,"{'a': 0.002, 'e': 0.5712090638488149}",20,0,-59.39211111449581,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
282,False,"{'a': 0.002, 'e': 0.5700677873780134}",20,15,9.131995181381194,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.002, 'e': 0.5689287911791218}",20,11,5.759419917664314,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
284,False,"{'a': 0.002, 'e': 0.5677920706961532}",25,2,-22.42895894383553,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 0}",1
285,False,"{'a': 0.002, 'e': 0.5666576213822246}",20,4,4.266771675084677,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
286,False,"{'a': 0.002, 'e': 0.5655254386995371}",30,14,-68.37967258674595,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 2}",1
287,False,"{'a': 0.002, 'e': 0.5643955181193583}",20,7,-29.641478542796925,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
288,False,"{'a': 0.002, 'e': 0.5632678551220046}",25,0,-11.466040716892289,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
289,False,"{'a': 0.002, 'e': 0.5621424451968224}",25,0,-36.9578403752231,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
290,False,"{'a': 0.002, 'e': 0.5610192838421706}",25,8,-56.55955913380553,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 2}",1
291,False,"{'a': 0.002, 'e': 0.559898366565402}",25,0,-70.62753115668986,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
292,False,"{'a': 0.002, 'e': 0.5587796888828463}",20,3,-97.14968630878658,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 2}",1
293,False,"{'a': 0.002, 'e': 0.5576632463197913}",25,0,-23.672330234595016,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
294,False,"{'a': 0.002, 'e': 0.5565490344104649}",25,0,-44.275574752776386,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
295,False,"{'a': 0.002, 'e': 0.5554370486980182}",20,3,10.412800377997423,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.002, 'e': 0.5543272847345071}",30,13,-28.4508036835876,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 0}",1
297,False,"{'a': 0.002, 'e': 0.5532197380808739}",20,9,-47.30028500308284,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
298,False,"{'a': 0.002, 'e': 0.5521144043069306}",25,3,-237.14202091049688,"{0: 10, 1: 3, 2: 2, 3: 3, 4: 4}",1
299,False,"{'a': 0.002, 'e': 0.5510112789913407}",20,12,14.52624608921601,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.002, 'e': 0.5499103577216016}",25,0,-108.82880026508367,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 3}",0
301,False,"{'a': 0.002, 'e': 0.5488116360940265}",25,5,-55.35272078414141,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",1
302,False,"{'a': 0.002, 'e': 0.5477151097137275}",30,0,-136.54557881538054,"{0: 22, 1: 1, 2: 2, 3: 3, 4: 2}",0
303,False,"{'a': 0.002, 'e': 0.5466207741945976}",25,0,-130.62349438356668,"{0: 19, 1: 1, 2: 1, 3: 1, 4: 3}",0
304,False,"{'a': 0.002, 'e': 0.5455286251592933}",30,15,-30.888055795630322,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
305,False,"{'a': 0.002, 'e': 0.5444386582392171}",20,0,-42.1202857913046,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
306,False,"{'a': 0.002, 'e': 0.5433508690744998}",20,0,-60.72117998580588,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
307,False,"{'a': 0.002, 'e': 0.5422652533139832}",25,5,-40.965575685555486,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
308,False,"{'a': 0.002, 'e': 0.5411818066152029}",25,0,-139.37113781478948,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
309,False,"{'a': 0.002, 'e': 0.5401005246443706}",20,14,2.14416687711984,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
310,False,"{'a': 0.002, 'e': 0.539021403076357}",25,0,21.196585820144502,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
311,False,"{'a': 0.002, 'e': 0.5379444375946745}",25,12,-32.7544080532328,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
312,False,"{'a': 0.002, 'e': 0.5368696238914595}",25,0,-64.5607885159239,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
313,False,"{'a': 0.002, 'e': 0.535796957667456}",35,17,29.58121820756987,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.002, 'e': 0.5347264346319975}",30,5,-82.91516718677752,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",1
315,False,"{'a': 0.002, 'e': 0.5336580505029906}",20,2,-33.2405160108901,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
316,False,"{'a': 0.002, 'e': 0.5325918010068972}",30,0,-3.1759547517193627,"{0: 25, 1: 2, 2: 3, 3: 0, 4: 0}",0
317,False,"{'a': 0.002, 'e': 0.5315276818787179}",25,3,-44.31781390872711,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 1}",1
318,False,"{'a': 0.002, 'e': 0.5304656888619749}",25,7,-134.35560272148572,"{0: 10, 1: 0, 2: 5, 3: 1, 4: 2}",1
319,False,"{'a': 0.002, 'e': 0.5294058177086945}",20,15,6.583281380713972,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.002, 'e': 0.528348064179391}",25,7,16.511911078557386,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
321,False,"{'a': 0.002, 'e': 0.5272924240430485}",25,5,-13.473236153564349,"{0: 17, 1: 1, 2: 0, 3: 2, 4: 0}",1
322,False,"{'a': 0.002, 'e': 0.5262388930771054}",20,0,-38.796841081750884,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
323,False,"{'a': 0.002, 'e': 0.5251874670674361}",30,0,-94.1091081120738,"{0: 21, 1: 2, 2: 5, 3: 1, 4: 1}",1
324,False,"{'a': 0.002, 'e': 0.5241381418083354}",35,11,5.9755584197394915,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 0}",1
325,False,"{'a': 0.002, 'e': 0.5230909131025008}",30,0,-71.48600364489835,"{0: 21, 1: 2, 2: 5, 3: 2, 4: 0}",0
326,False,"{'a': 0.002, 'e': 0.522045776761016}",20,0,-48.2163232834689,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
327,False,"{'a': 0.002, 'e': 0.5210027286033344}",30,0,-114.9012485352017,"{0: 21, 1: 1, 2: 6, 3: 0, 4: 2}",0
328,False,"{'a': 0.002, 'e': 0.5199617644572618}",25,0,-15.161593034977031,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
329,False,"{'a': 0.002, 'e': 0.5189228801589404}",20,9,-7.845739623063347,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
330,False,"{'a': 0.002, 'e': 0.5178860715528314}",20,1,-23.549780543477205,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 0}",1
331,False,"{'a': 0.002, 'e': 0.5168513344916992}",25,13,-64.24464598585202,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 2}",1
332,False,"{'a': 0.002, 'e': 0.5158186648365941}",25,0,-76.03860768853397,"{0: 15, 1: 0, 2: 10, 3: 0, 4: 0}",0
333,False,"{'a': 0.002, 'e': 0.5147880584568362}",20,0,-46.56077978556736,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
334,False,"{'a': 0.002, 'e': 0.5137595112299983}",30,4,-100.51763784640652,"{0: 17, 1: 1, 2: 6, 3: 1, 4: 1}",1
335,False,"{'a': 0.002, 'e': 0.5127330190418905}",20,6,-93.18850297343916,"{0: 9, 1: 1, 2: 0, 3: 3, 4: 1}",1
336,False,"{'a': 0.002, 'e': 0.5117085777865424}",30,8,-89.21830397645246,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 2}",1
337,False,"{'a': 0.002, 'e': 0.5106861833661879}",35,1,-85.43724931672038,"{0: 29, 1: 0, 2: 2, 3: 1, 4: 2}",1
338,False,"{'a': 0.002, 'e': 0.5096658316912476}",20,9,-22.585572861423763,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
339,False,"{'a': 0.002, 'e': 0.5086475186803137}",30,0,-40.767080231768865,"{0: 26, 1: 2, 2: 0, 3: 1, 4: 1}",0
340,False,"{'a': 0.002, 'e': 0.5076312402601327}",20,14,13.050226425058995,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.002, 'e': 0.5066169923655895}",20,0,-16.994478175628807,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
342,False,"{'a': 0.002, 'e': 0.5056047709396915}",30,3,-16.096335508764874,"{0: 23, 1: 1, 2: 2, 3: 1, 4: 0}",1
343,False,"{'a': 0.002, 'e': 0.5045945719335512}",20,0,-60.43277495415512,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
344,False,"{'a': 0.002, 'e': 0.5035863913063714}",20,9,7.90608465636187,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
345,False,"{'a': 0.002, 'e': 0.5025802250254283}",30,0,-70.614728632467,"{0: 21, 1: 1, 2: 7, 3: 1, 4: 0}",0
346,False,"{'a': 0.002, 'e': 0.5015760690660555}",25,11,15.091788672736001,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
347,False,"{'a': 0.002, 'e': 0.5005739194116277}",30,0,-33.35702625104436,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 1}",0
348,False,"{'a': 0.002, 'e': 0.4995737720535449}",20,14,-0.40778618027649016,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
349,False,"{'a': 0.002, 'e': 0.4985756229912165}",20,0,-13.933486444644984,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
350,False,"{'a': 0.002, 'e': 0.4975794682320448}",20,3,12.105210633431536,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
351,False,"{'a': 0.002, 'e': 0.49658530379140947}",25,18,7.311636424592081,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.002, 'e': 0.4955931256926514}",20,15,-0.021147394287567733,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.002, 'e': 0.494602929967057}",20,0,-79.75021558617816,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 1}",0
354,False,"{'a': 0.002, 'e': 0.4936147126538418}",30,0,-51.5936872079196,"{0: 25, 1: 1, 2: 2, 3: 1, 4: 1}",0
355,False,"{'a': 0.002, 'e': 0.49262846980013547}",20,5,-12.077869810353622,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
356,False,"{'a': 0.002, 'e': 0.4916441974609651}",20,0,-55.12039858063888,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",1
357,False,"{'a': 0.002, 'e': 0.4906618916992401}",35,0,-65.61392059359582,"{0: 27, 1: 1, 2: 5, 3: 2, 4: 0}",0
358,False,"{'a': 0.002, 'e': 0.4896815485857362}",20,0,-95.78292631662241,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
359,False,"{'a': 0.002, 'e': 0.4887031641990795}",35,9,3.9069757136083147,"{0: 22, 1: 1, 2: 3, 3: 0, 4: 0}",1
360,False,"{'a': 0.002, 'e': 0.4877267346257312}",20,0,-101.9498165689115,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
361,False,"{'a': 0.002, 'e': 0.4867522559599717}",30,22,13.831898797537606,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.002, 'e': 0.485779724303885}",30,7,-88.96503310617678,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 2}",1
363,False,"{'a': 0.002, 'e': 0.48480913576734325}",20,8,-17.679143896760934,"{0: 9, 1: 1, 2: 1, 3: 1, 4: 0}",1
364,False,"{'a': 0.002, 'e': 0.483840486467991}",25,9,2.437381819776654,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
365,False,"{'a': 0.002, 'e': 0.48287377253122976}",20,0,-40.96971174157858,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",1
366,False,"{'a': 0.002, 'e': 0.48190899009020244}",30,8,-46.02120285249696,"{0: 18, 1: 0, 2: 2, 3: 1, 4: 1}",1
367,False,"{'a': 0.002, 'e': 0.480946135285778}",20,0,-22.636757296428847,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
